Provincia,Ratio_2020_2019,Pct_Pared_Ladrillo,Pct_Techo_Concreto,Pct_Pisos_Solicitados,Pct_Pisos_Riqueza,Indice_Aritmetico,Indice_Algebraico,Ratio_Keiko_Castillo
PARURO,0.900990099009901,1.4084507042253522,0.9597407453570984,99.8005733516141,0.19942664838589508,0.855872699322782,1.4786204112164585,0.08562317660628266
PASCO,3.0794701986754967,58.56734653660459,11.751568299011398,93.07320918317076,6.926790816829239,25.748568550815076,-0.7721497362792497,0.32274479870040906
PATAZ,4.619047619047619,8.238297872340425,4.391489361702128,98.76312056737588,1.2368794326241217,4.6222222222222245,1.1212569240452115,0.7262353075430789
PAUCARTAMBO,1.4166666666666667,2.9228960188140434,1.1002855703006889,99.79002183772889,0.20997816227111343,1.4110532504619486,1.4355169974224458,0.08126391505394759
PICOTA,20.4,36.44301034450033,5.400018980734554,96.96308247129164,3.036917528708358,14.959982284647744,0.2615378401499409,0.8508529650690495
PISCO,1.8257191201353635,70.26664013530993,52.00228832951945,78.72848472788777,21.271515272112225,47.846814578980535,-3.414683557966699,1.0422555249928862
PIURA,6.127461139896373,56.01858776322779,26.700053122630756,80.76651314398295,19.233486856017052,33.9840425806252,-2.0662818777448635,1.7961920584814752
POMABAMBA,0.8928571428571429,3.225806451612903,1.8001152073732718,99.66877880184332,0.33122119815668327,1.7857142857142858,1.3959882015279452,0.2788875400066218
PUERTO INCA,5.8,7.6279922116596035,1.488947428702325,98.94628335814912,1.0537166418508832,3.390218760737604,1.246977234624622,0.6230355220667384
PUNO,1.8481894150417828,43.772653550525355,36.63070305338129,89.32374303645723,10.67625696354277,30.359871189149803,-1.503279089403561,0.1741174347151917
QUISPICANCHI,0.9797297297297296,8.72167048637637,4.931669637551991,97.82276546982428,2.17723453017571,5.276858218034691,1.0258170002809497,0.11362991730848952
RECUAY,1.1,8.792289535798584,6.707317073170732,98.68214004720691,1.3178599527930714,5.605822187254129,1.0238022365638229,0.3644415917843389
REQUENA,169,10.39121822383625,0.5942555298778475,98.91053152855729,1.0894684714427283,4.024980741718942,1.2059944100043516,1.8
RIOJA,1.3887147335423198,55.238512857456065,17.536881009803615,94.71920318225952,5.28079681774048,26.018730228333386,-0.7703086550782383,0.6409716719492868
SAN ANTONIO DE PUTINA,1.0397727272727273,16.004872107186358,8.185140073081607,98.98497766950874,1.015022330491263,8.401678170253076,0.8157538837129227,0.07239583333333334
SAN IGNACIO,61,8.668481279857794,4.013442950783246,98.65292745250528,1.3470725474947187,4.6763322593785865,1.1156694399744238,0.26752204386163236
SAN MARCOS,2.072463768115942,13.185682940208448,11.005211190345584,98.29264947888096,1.7073505211190394,8.632748217224357,0.742723082962503,0.35843373493975905
SAN MIGUEL,5.285714285714286,4.859639830508475,1.7213983050847457,99.47033898305084,0.5296610169491629,2.370233050847461,1.344279001970211,0.4068322981366459
SAN PABLO,7.833333333333333,3.698501872659176,2.0599250936329585,99.31335830212234,0.6866416978776613,2.148356221389932,1.3508331790823758,0.26510581740108374
SANDIA,2.625,8.267696267696268,5.142857142857142,99.61904761904762,0.3809523809523796,4.597168597168596,1.1545581764762962,0.11773590333716916
SANTA,1.8775055679287305,66.55446782634019,48.280617007973824,79.29717276051971,20.702827239480285,45.1793040245981,-3.1575302441788753,1.046524233630208
